frame_idx,track_id,similarity_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2
264,36,0.6308,1215,199,1452,1044
264,37,0.5208,784,482,848,689
265,1,0.5845,162,480,232,676
265,2,0.7044,236,483,302,672
265,7,0.766,301,474,369,679
265,15,0.5369,420,414,560,770
265,6,0.4415,784,87,1144,1074
265,28,0.6498,548,481,619,695
265,32,0.4817,692,455,781,713
265,34,0.5955,1626,397,1757,800
265,35,0.6455,1417,430,1547,740
265,36,0.6221,1230,197,1452,1061
265,37,0.5053,785,486,844,676
266,1,0.5786,160,480,232,676
266,2,0.7138,239,482,305,672
266,7,0.7417,301,476,369,678
266,15,0.549,417,416,557,770
266,6,0.4394,783,92,1138,1074
266,28,0.6634,545,483,618,694
266,32,0.4622,683,453,779,712
266,34,0.5949,1623,393,1756,792
266,35,0.6505,1420,430,1546,741
266,36,0.6231,1238,194,1452,1078
267,1,0.5727,160,480,232,677
267,2,0.7016,239,482,306,673
267,7,0.7302,301,477,371,677
267,15,0.5362,413,417,556,771
267,6,0.4443,782,93,1124,1074
267,28,0.6638,544,482,616,694
267,32,0.4827,677,456,775,712
267,34,0.5898,1623,394,1751,790
267,35,0.7114,1426,433,1546,741
267,36,0.6223,1244,196,1472,1080
268,1,0.5873,160,481,230,676
268,2,0.694,240,483,304,675
268,7,0.7673,300,476,371,677
268,15,0.5459,407,415,551,770
268,6,0.4446,778,101,1118,1074
268,28,0.6934,541,482,614,693
268,32,0.4846,676,459,771,711
268,34,0.5905,1620,391,1753,793
268,35,0.7126,1433,434,1544,739
268,36,0.5981,1255,195,1519,1078
269,1,0.5892,160,481,229,679
269,2,0.671,239,482,303,676
269,7,0.7423,301,476,370,678
269,15,0.5371,404,413,548,770
269,6,0.4498,768,101,1110,1072
269,28,0.6822,538,479,612,693
269,32,0.495,674,459,768,711
269,34,0.5804,1618,391,1753,792
269,35,0.7234,1443,436,1541,741
269,36,0.5967,1261,194,1556,1080
269,38,0.523,1107,375,1304,895
270,1,0.5577,161,480,228,679
270,2,0.6468,238,478,304,674
270,7,0.7268,300,475,368,677
270,15,0.5225,397,414,546,763
270,6,0.4553,758,99,1103,1073
270,28,0.6318,535,478,611,693
270,32,0.5062,675,461,761,710
270,34,0.5715,1619,390,1757,788
270,35,0.6655,1450,440,1536,741
270,36,0.5853,1271,192,1580,1079
270,38,0.5167,1112,366,1315,897
271,1,0.5516,161,479,228,679
271,2,0.646,240,479,303,676
271,7,0.7263,299,475,367,677
271,15,0.5128,391,414,545,760
271,6,0.4596,752,102,1096,1071
271,28,0.6479,533,477,609,691
271,32,0.5155,675,459,760,709
271,34,0.5636,1614,389,1760,790
271,36,0.5808,1276,195,1595,1077
271,38,0.5122,1120,358,1322,898
272,1,0.5777,159,479,228,678
272,2,0.6549,240,480,303,676
272,7,0.7352,298,477,366,677
272,15,0.5185,387,413,543,758
272,6,0.4717,744,100,1086,1070
272,28,0.6519,532,479,607,691
272,32,0.4937,674,457,756,708
272,34,0.5721,1614,394,1753,791
272,36,0.5755,1280,194,1590,1074
272,38,0.5215,1129,356,1328,898
273,1,0.6034,162,477,228,673
273,2,0.6576,237,483,303,673
273,7,0.7438,298,478,365,677
273,15,0.5108,383,413,540,758
273,6,0.4825,741,100,1076,1069
273,28,0.652,528,477,608,691
273,32,0.5094,670,461,751,706
273,34,0.5839,1613,398,1735,790
273,36,0.5794,1283,190,1585,1074
273,38,0.5295,1140,358,1330,901
274,1,0.5979,162,477,229,672
274,2,0.637,238,480,303,671
274,7,0.7449,297,478,364,675
274,15,0.5216,381,412,535,758
274,6,0.4956,737,103,1059,1069
274,28,0.6671,525,479,606,691
274,32,0.5456,665,457,748,706
274,34,0.5819,1614,400,1733,790
274,36,0.5775,1295,186,1586,1076
274,38,0.5423,1142,352,1327,901
275,1,0.5859,163,476,229,672
275,2,0.6525,237,484,303,672
275,7,0.7398,296,478,363,675
275,15,0.5338,378,412,533,757
275,6,0.496,734,112,1034,1070
275,28,0.6884,523,480,605,689
275,32,0.5407,663,458,745,705
275,34,0.6007,1614,402,1726,791
275,36,0.6028,1314,184,1588,1076
275,38,0.5701,1160,348,1333,905
275,39,0.5678,1739,434,1840,715
276,1,0.5709,164,477,230,672
276,2,0.6679,237,484,304,671
276,7,0.7327,297,478,364,674
276,15,0.5443,371,411,530,760
276,6,0.4769,728,116,1017,1072
276,28,0.6918,522,479,601,690
276,32,0.5046,660,456,742,707
276,34,0.5908,1613,401,1725,788
276,36,0.6082,1335,177,1602,1075
276,38,0.55,1180,341,1344,906
276,39,0.5659,1752,442,1849,719
277,1,0.5667,162,477,228,672
277,2,0.6273,237,485,305,670
277,7,0.7348,298,477,366,674
277,15,0.5305,366,412,533,760
277,6,0.4698,726,115,1008,1071
277,28,0.6913,520,478,599,690
277,32,0.4992,656,458,733,706
277,34,0.5622,1609,401,1720,789
277,36,0.6171,1363,169,1604,1077
277,38,0.5667,1194,340,1349,908
277,39,0.5775,1756,437,1855,716
277,40,0.5131,1066,460,1157,714
278,1,0.5583,163,478,230,673
278,2,0.635,237,485,305,671
278,7,0.7455,298,476,368,674
278,15,0.5272,363,412,527,760
278,6,0.4533,724,124,999,1070
278,28,0.6966,520,478,596,687
278,32,0.5081,653,455,731,704
278,34,0.556,1603,395,1722,784
278,36,0.6084,1381,158,1627,1079
278,38,0.5763,1205,338,1359,911
278,39,0.5919,1756,428,1860,717
278,40,0.5239,1055,453,1151,713
279,1,0.5783,163,478,231,672
279,2,0.6292,237,486,305,671
279,7,0.7486,298,476,368,675
279,15,0.5174,361,414,525,759
279,6,0.4573,719,125,995,1070
279,28,0.7079,517,475,594,690
279,32,0.497,646,453,727,702
279,34,0.562,1609,391,1729,782
279,36,0.594,1391,152,1650,1080
279,38,0.576,1210,335,1355,916
279,39,0.5861,1762,435,1863,717
279,40,0.4942,1052,452,1148,712
280,1,0.585,163,478,230,672
280,2,0.6593,239,486,304,675
280,7,0.7521,297,476,369,674
280,15,0.5092,360,419,523,759
280,6,0.4742,716,128,990,1072
280,28,0.7051,516,479,592,687
280,32,0.4884,643,454,727,699
280,36,0.5947,1415,133,1691,1080
280,38,0.5797,1213,337,1368,922
280,39,0.5665,1764,435,1869,717
280,40,0.5053,1048,454,1148,714
281,1,0.5985,163,480,232,672
281,2,0.6589,240,486,305,675
281,7,0.7501,298,476,369,674
281,15,0.5064,359,419,523,759
281,6,0.4745,714,134,985,1072
281,28,0.7082,514,482,590,686
281,32,0.5182,642,454,724,698
281,36,0.5926,1431,131,1712,1076
281,38,0.6022,1221,336,1376,925
281,39,0.5747,1760,431,1879,717
281,40,0.5024,1045,454,1148,714
282,1,0.6155,164,481,233,671
282,2,0.6649,239,486,305,675
282,7,0.7498,298,475,370,673
282,15,0.5019,360,421,521,758
282,6,0.4748,710,140,979,1072
282,28,0.7121,510,480,590,688
282,32,0.5096,641,455,723,697
282,36,0.5955,1437,125,1732,1077
282,38,0.619,1224,339,1383,919
282,39,0.5847,1766,447,1882,717
282,40,0.4931,1044,452,1148,714
283,1,0.6226,164,482,235,671
283,2,0.6657,239,485,305,674
283,7,0.7697,299,476,370,673
283,15,0.4996,360,422,521,758
283,6,0.4575,708,148,970,1069
283,28,0.7146,506,480,589,689
283,32,0.5016,638,456,722,699
283,36,0.5996,1461,121,1751,1079
283,38,0.6103,1228,342,1390,920
283,39,0.6176,1770,455,1880,717
283,40,0.482,1043,452,1149,714
284,1,0.604,165,484,237,671
284,2,0.6659,240,483,304,674
284,7,0.7469,298,476,370,673
284,15,0.496,361,424,520,757
284,6,0.4593,704,156,962,1070
284,28,0.6787,505,482,586,689
284,32,0.5183,633,456,719,701
284,36,0.604,1466,115,1773,1080
284,38,0.649,1233,345,1390,921
284,39,0.6164,1770,460,1886,719
284,40,0.4959,1042,454,1149,714
285,1,0.6096,165,485,239,673
285,2,0.6688,241,483,302,673
285,7,0.7361,299,476,370,673
285,15,0.4866,360,424,517,758
285,6,0.4577,701,161,957,1072
285,28,0.6896,503,482,583,690
285,32,0.4776,631,456,713,701
285,36,0.6063,1478,114,1803,1079
285,38,0.6383,1240,345,1401,930
285,39,0.6341,1782,460,1876,723
285,40,0.5177,1040,453,1148,715
286,1,0.5961,166,486,239,674
286,2,0.6899,242,483,300,672
286,7,0.7548,299,477,369,673
286,15,0.5166,360,423,512,759
286,6,0.4629,699,167,951,1070
286,28,0.6962,503,482,580,689
286,32,0.4827,630,456,710,700
286,36,0.6001,1488,112,1842,1078
286,38,0.6244,1248,347,1415,942
286,40,0.5009,1039,453,1142,714
287,1,0.6164,169,483,239,673
287,2,0.691,242,483,299,672
287,7,0.7448,297,478,367,673
287,15,0.5222,359,425,511,754
287,6,0.4544,697,178,945,1068
287,28,0.7121,500,481,579,689
287,32,0.5083,629,456,710,699
287,36,0.6002,1494,114,1865,1077
287,38,0.6284,1252,347,1423,947
287,40,0.5139,1040,454,1139,713
288,1,0.5904,171,484,241,673
288,2,0.658,242,483,301,671
288,7,0.7454,298,480,367,673
288,15,0.5184,360,424,508,746
288,6,0.45,693,179,940,1066
288,28,0.6932,500,481,577,685
288,32,0.4993,626,454,707,700
288,36,0.5979,1489,116,1882,1074
288,38,0.6245,1262,340,1433,947
288,40,0.5034,1040,456,1131,713
289,1,0.6066,172,484,240,673
289,2,0.6607,242,483,301,670
289,7,0.733,301,482,368,678
289,15,0.5186,361,424,506,743
289,6,0.4525,689,183,934,1067
289,28,0.6536,500,477,572,684
289,32,0.4676,623,456,705,701
289,36,0.589,1513,113,1891,1072
289,38,0.6309,1263,343,1436,957
289,40,0.5146,1039,458,1124,713
290,1,0.5989,172,483,242,673
290,2,0.6518,242,482,300,669
290,7,0.7189,303,480,371,679
290,15,0.5149,361,424,506,742
290,6,0.455,686,183,928,1068
290,28,0.6579,501,477,564,683
290,32,0.4707,622,456,701,697
290,36,0.5888,1517,110,1906,1076
290,38,0.6189,1271,329,1446,943
290,40,0.5191,1040,456,1118,714
291,1,0.5987,172,481,242,672
291,2,0.6613,242,484,299,669
291,7,0.7641,303,480,372,675
291,15,0.522,361,424,506,744
291,6,0.4589,682,184,927,1073
291,28,0.6748,499,477,562,685
291,32,0.4942,620,454,698,699
291,36,0.5942,1518,106,1919,1078
291,38,0.6278,1274,337,1461,951
291,40,0.5257,1039,454,1117,713
292,1,0.5929,174,481,243,672
292,2,0.6458,242,483,299,668
292,7,0.7886,305,479,376,673
292,15,0.5252,361,424,505,745
292,6,0.4577,678,184,925,1073
292,28,0.6603,499,482,563,682
292,32,0.4956,619,453,695,700
292,36,0.6095,1517,97,1920,1073
292,38,0.6158,1287,333,1474,953
292,40,0.5245,1038,450,1114,714
292,41,0.7132,1422,350,1605,933
293,1,0.5845,176,481,243,671
293,2,0.6355,243,483,300,668
293,7,0.7745,302,481,379,673
293,15,0.5155,362,429,505,744
293,6,0.4674,675,186,922,1072
293,28,0.6514,498,485,562,683
293,32,0.5032,616,453,695,696
293,36,0.6122,1518,88,1920,1072
293,38,0.6069,1296,329,1484,953
293,40,0.5318,1037,462,1109,715
293,41,0.7249,1441,340,1631,945
294,1,0.5865,177,481,243,670
294,2,0.6441,243,486,301,667
294,7,0.7772,301,479,380,673
294,15,0.5331,365,425,504,744
294,6,0.4742,674,186,919,1069
294,28,0.6202,497,480,558,682
294,32,0.4842,615,454,692,699
294,36,0.5963,1549,82,1920,1073
294,38,0.5935,1302,327,1476,953
294,40,0.5078,1036,464,1107,715
294,41,0.7466,1445,341,1656,953
295,1,0.5872,177,483,243,671
295,2,0.6758,241,487,301,669
295,7,0.7684,305,479,382,672
295,15,0.5365,373,430,502,743
295,6,0.4813,675,189,917,1067
295,28,0.5627,497,486,553,670
295,32,0.5094,610,454,689,697
295,36,0.6069,1578,66,1920,1071
295,38,0.5863,1308,326,1471,951
295,40,0.5366,1030,479,1106,715
295,41,0.6844,1449,339,1689,959
296,1,0.576,177,484,245,670
296,2,0.6814,244,488,303,670
296,7,0.7423,306,478,381,672
296,15,0.5308,376,433,501,743
296,6,0.4828,675,189,915,1060
296,28,0.5608,497,488,551,661
296,32,0.5121,610,456,690,698
296,36,0.6155,1638,57,1920,1071
296,38,0.573,1316,328,1492,953
296,40,0.549,1023,463,1107,715
296,41,0.6547,1452,345,1724,965
297,1,0.5927,177,484,245,668
297,2,0.6962,244,488,303,671
297,7,0.7485,305,478,381,671
297,15,0.5307,376,433,499,743
297,6,0.4776,675,191,912,1051
297,28,0.5634,500,493,551,657
297,32,0.5136,605,456,689,699
297,36,0.6359,1664,48,1920,1072
297,38,0.5453,1320,328,1505,955
297,40,0.5491,1013,456,1108,715
297,41,0.6434,1465,345,1748,972
298,1,0.6078,178,484,246,667
298,2,0.7006,244,488,305,672
298,7,0.7442,305,478,381,671
298,15,0.5448,376,434,493,744
298,6,0.4643,674,193,906,1051
298,28,0.5277,501,494,553,656
298,32,0.5268,604,457,688,699
298,36,0.6276,1718,36,1920,961
298,38,0.5594,1327,325,1517,959
298,40,0.552,1004,455,1107,717
298,41,0.6786,1474,348,1750,971
299,1,0.6134,179,485,247,667
299,2,0.6968,245,487,307,671
299,7,0.7644,306,478,381,670
299,15,0.5369,372,436,494,744
299,6,0.4563,671,196,902,1052
299,28,0.5418,506,506,556,654
299,32,0.508,601,460,687,702
299,36,0.615,1750,27,1920,1050
299,38,0.5729,1335,325,1533,960
299,40,0.568,997,456,1107,716
299,41,0.6561,1458,352,1752,982
